accuracy,adversarial,avg_agreement_rate,avg_cost_usd,avg_dissent_rate,avg_exposure_density,avg_mean_exposure_load,avg_tokens_in,avg_tokens_out,brier_score,ccs,ccs_corrections,ccs_opportunities,chs,chs_harms,chs_opportunities,config,dataset,ece,method,model,n,output_dir,pci,pci_contaminated_switches,pci_exposed_switches,pds,run_type,seed,variant,wcr
0.42,True,0.49722222222222223,0.0,0.5027777777777778,0.05527777777777778,0.44222222222222224,493.05,232.14,0.23903316147325232,0.05392156862745098,11.0,204.0,0.10666666666666667,8.0,75.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,gsm8k,0.15593005891180564,cider_sota,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.140625,9.0,64.0,0.22939068100358423,adversarial,46,two_confident_wrong_agents,0.0
0.3,True,0.49333333333333335,0.0,0.5066666666666666,0.06222222222222222,0.49777777777777776,565.43,248.47,0.23907367775502325,0.05045871559633028,11.0,218.0,0.15517241379310345,9.0,58.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,math500,0.2512843272891614,cider_sota,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.24,18.0,75.0,0.2717391304347826,adversarial,46,two_confident_wrong_agents,0.0
0.61,True,0.5508333333333334,0.0,0.44916666666666666,0.054444444444444434,0.4355555555555555,469.83,162.4,0.30456984013142785,0.03508771929824561,6.0,171.0,0.024793388429752067,3.0,121.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medmcqa,0.3299814630635083,cider_sota,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.375,6.0,16.0,0.0547945205479452,adversarial,46,two_confident_wrong_agents,0.17
0.66,True,0.5401388888888888,0.0,0.45986111111111116,0.056388888888888884,0.4511111111111111,1113.0,232.44,0.28326860710256646,0.024242424242424242,4.0,165.0,0.023076923076923078,3.0,130.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medqa,0.2654266564892116,cider_sota,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.1111111111111111,1.0,9.0,0.030508474576271188,adversarial,46,two_confident_wrong_agents,0.13
0.56,True,0.5069444444444444,0.0,0.4930555555555556,0.06055555555555556,0.48444444444444446,994.61,197.87,0.27905804032987275,0.027932960893854747,5.0,179.0,0.11304347826086956,13.0,115.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,mmlu_pro,0.1745299685364967,cider_sota,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.2692307692307692,7.0,26.0,0.08843537414965986,adversarial,46,two_confident_wrong_agents,0.1
0.6,True,0.6783333333333332,0.0,0.32166666666666666,0.0475,0.38,317.61,148.35,0.46150524540031523,0.022058823529411766,3.0,136.0,0.015748031496062992,2.0,127.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,strategyqa,0.5591893631815149,cider_sota,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.4,2.0,5.0,0.019011406844106463,adversarial,46,two_confident_wrong_agents,0.37
0.8,True,0.5063888888888889,0.0,0.49361111111111117,0.056944444444444436,0.4555555555555555,492.74,142.22,0.23099477196273735,0.03546099290780142,5.0,141.0,0.01282051282051282,2.0,156.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,truthfulqa_mc,0.30157387041988176,cider_sota,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,9.0,0.030303030303030304,adversarial,46,two_confident_wrong_agents,0.05
0.0,True,0.4722222222222222,0.0,0.5277777777777778,0.17222222222222222,1.3777777777777778,1068.1,287.7,0.36605216542329844,0.0,0.0,60.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,aime2024,0.5745247947158996,cider_verified,qwen2.5:32b,20,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.20833333333333334,5.0,24.0,0.4,adversarial,46,two_confident_wrong_agents,0.0
0.42,True,0.5022222222222222,0.0,0.49777777777777776,0.17472222222222222,1.3977777777777778,819.83,276.9,0.28192064476553497,0.04888888888888889,11.0,225.0,0.10666666666666667,8.0,75.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,gsm8k,0.28201676208270177,cider_verified,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.140625,9.0,64.0,0.21333333333333335,adversarial,46,two_confident_wrong_agents,0.0
0.3,True,0.4888888888888889,0.0,0.5111111111111112,0.1738888888888889,1.3911111111111112,876.5,284.62,0.3077763095138834,0.045454545454545456,11.0,242.0,0.15517241379310345,9.0,58.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,math500,0.3622852316967111,cider_verified,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.24,18.0,75.0,0.25,adversarial,46,two_confident_wrong_agents,0.0
0.61,True,0.5911111111111111,0.0,0.40888888888888886,0.16944444444444443,1.3555555555555554,793.25,192.4,0.2913148390629106,0.03314917127071823,6.0,181.0,0.024793388429752067,3.0,121.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medmcqa,0.22087325555778375,cider_verified,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.375,6.0,16.0,0.052980132450331126,adversarial,46,two_confident_wrong_agents,0.17
0.66,True,0.5844444444444444,0.0,0.41555555555555557,0.17069444444444443,1.3655555555555554,1589.66,277.57,0.27340082330567617,0.023255813953488372,4.0,172.0,0.023076923076923078,3.0,130.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medqa,0.16227860730125496,cider_verified,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.1111111111111111,1.0,9.0,0.029801324503311258,adversarial,46,two_confident_wrong_agents,0.13
0.56,True,0.5444444444444444,0.0,0.4555555555555555,0.1673611111111111,1.3388888888888888,1422.98,234.21,0.28247365954133347,0.026737967914438502,5.0,187.0,0.11304347826086956,13.0,115.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,mmlu_pro,0.16963700088044759,cider_verified,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.2692307692307692,7.0,26.0,0.08609271523178808,adversarial,46,two_confident_wrong_agents,0.1
0.61,True,0.7111111111111111,0.0,0.28888888888888886,0.17027777777777778,1.3622222222222222,588.99,178.01,0.3981694484248852,0.017241379310344827,3.0,174.0,0.015748031496062992,2.0,127.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,strategyqa,0.4754428904030651,cider_verified,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.4,2.0,5.0,0.016611295681063124,adversarial,46,two_confident_wrong_agents,0.37
0.78,True,0.5533333333333333,0.0,0.44666666666666666,0.17125,1.37,823.59,169.37,0.16870603859586425,0.03424657534246575,5.0,146.0,0.01282051282051282,2.0,156.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,truthfulqa_mc,0.18031705786966332,cider_verified,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,9.0,0.029801324503311258,adversarial,46,two_confident_wrong_agents,0.05
0.0,True,0.5,0.0,0.5,0.21428571428571427,1.5,856.65,218.9,0.2835245578745131,0.0,0.0,80.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,aime2024,0.5321819280319466,dar_official_adapter,qwen2.5:32b,20,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.4,4.0,10.0,0.125,adversarial,46,two_confident_wrong_agents,0.0
0.25,True,0.5,0.0,0.5,0.21428571428571427,1.5,659.71,205.61,0.26447320452719203,0.14018691588785046,45.0,321.0,0.012658227848101266,1.0,79.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,gsm8k,0.2756493781051781,dar_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.08928571428571429,5.0,56.0,0.14,adversarial,46,two_confident_wrong_agents,0.0
0.05,True,0.5,0.0,0.5,0.21428571428571427,1.5,718.02,224.44,0.2807255767414948,0.026470588235294117,9.0,340.0,0.08333333333333333,5.0,60.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,math500,0.48211573478450864,dar_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.3157894736842105,12.0,38.0,0.095,adversarial,46,two_confident_wrong_agents,0.0
0.4,True,0.56125,0.0,0.43875,0.19857142857142857,1.39,586.64,155.27,0.3521712613501808,0.007168458781362007,2.0,279.0,0.01652892561983471,2.0,121.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medmcqa,0.46396553639192983,dar_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.375,3.0,8.0,0.02,adversarial,46,two_confident_wrong_agents,0.22
0.43,True,0.54625,0.0,0.45375,0.20142857142857143,1.41,1251.61,210.5,0.32387396735268836,0.0037174721189591076,1.0,269.0,0.0,0.0,131.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medqa,0.47528333590554606,dar_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,3.0,0.0075,adversarial,46,two_confident_wrong_agents,0.17
0.53,True,0.5175,0.0,0.4825,0.20857142857142857,1.46,1110.71,180.65,0.2931919161636869,0.02464788732394366,7.0,284.0,0.017241379310344827,2.0,116.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,mmlu_pro,0.2870911501702318,dar_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.21428571428571427,3.0,14.0,0.035,adversarial,46,two_confident_wrong_agents,0.11
0.01,True,0.67375,0.0,0.32625,0.16214285714285712,1.135,419.8,142.81,0.5163499248028842,0.02564102564102564,7.0,273.0,0.0,0.0,127.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,strategyqa,0.6748148363180115,dar_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,7.0,0.0175,adversarial,46,two_confident_wrong_agents,0.35
0.54,True,0.5125,0.0,0.4875,0.2114285714285714,1.48,610.76,130.5,0.28649079910487807,0.012448132780082987,3.0,241.0,0.006289308176100629,1.0,159.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,truthfulqa_mc,0.46666827093421964,dar_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.3333333333333333,2.0,6.0,0.015,adversarial,46,two_confident_wrong_agents,0.06
0.0,True,0.5,0.0,0.5,0.2857142857142857,2.0,992.05,227.4,0.2523991949721065,0.0,0.0,80.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,aime2024,0.5021008403361344,free_mad_official_adapter,qwen2.5:32b,20,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,10.0,0.125,adversarial,46,two_confident_wrong_agents,0.0
0.35,True,0.5,0.0,0.5,0.2857142857142857,2.0,804.42,204.46,0.25832525166929515,0.1526479750778816,49.0,321.0,0.02531645569620253,2.0,79.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,gsm8k,0.15691876750700282,free_mad_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,59.0,0.1475,adversarial,46,two_confident_wrong_agents,0.0
0.27,True,0.5,0.0,0.5,0.2857142857142857,2.0,856.6,226.94,0.25387715870661987,0.047058823529411764,16.0,340.0,0.016666666666666666,1.0,60.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,math500,0.23316526610644256,free_mad_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,43.0,0.1075,adversarial,46,two_confident_wrong_agents,0.0
0.59,True,0.56125,0.0,0.43875,0.2857142857142857,2.0,716.5,154.24,0.3385694320987655,0.0035842293906810036,1.0,279.0,0.01652892561983471,2.0,121.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medmcqa,0.2853555555555556,free_mad_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.6666666666666666,4.0,6.0,0.015,adversarial,46,two_confident_wrong_agents,0.22
0.65,True,0.5425,0.0,0.4575,0.2857142857142857,2.0,1399.48,210.57,0.3382485589049204,0.011152416356877323,3.0,269.0,0.0,0.0,131.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medqa,0.31242322472848794,free_mad_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.16666666666666666,1.0,6.0,0.015,adversarial,46,two_confident_wrong_agents,0.15
0.55,True,0.515,0.0,0.485,0.2857142857142857,2.0,1252.16,183.9,0.3131402870954234,0.03169014084507042,9.0,284.0,0.02586206896551724,3.0,116.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,mmlu_pro,0.291265318822904,free_mad_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.07142857142857142,1.0,14.0,0.035,adversarial,46,two_confident_wrong_agents,0.11
0.64,True,0.68125,0.0,0.31875,0.2857142857142857,2.0,562.82,139.74,0.5125,0.003663003663003663,1.0,273.0,0.0,0.0,127.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,strategyqa,0.665,free_mad_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,1.0,0.0025,adversarial,46,two_confident_wrong_agents,0.37
0.78,True,0.51125,0.0,0.48875,0.2857142857142857,2.0,724.2,132.34,0.34472222222222226,0.008298755186721992,2.0,241.0,0.006289308176100629,1.0,159.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,truthfulqa_mc,0.37833333333333335,free_mad_official_adapter,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,4.0,0.01,adversarial,46,two_confident_wrong_agents,0.05
0.0,True,0.5,0.0,0.5,0.0,0.0,291.35,130.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,aime2024,0.5,majority_vote,qwen2.5:32b,20,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.0
0.36,True,0.5,0.0,0.5,0.0,0.0,198.3,114.91,0.25,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,gsm8k,0.14,majority_vote,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.0
0.27,True,0.5,0.0,0.5,0.0,0.0,221.35,129.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,math500,0.22999999999999998,majority_vote,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.0
0.6,True,0.555,0.0,0.445,0.0,0.0,190.44,84.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medmcqa,0.3750000000000001,majority_vote,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.21
0.64,True,0.545,0.0,0.455,0.0,0.0,509.18,124.6,0.31125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medqa,0.3550000000000001,majority_vote,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.16
0.59,True,0.52,0.0,0.48,0.0,0.0,441.06,103.32,0.2975,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,mmlu_pro,0.25499999999999995,majority_vote,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.12
0.62,True,0.6825,0.0,0.3175,0.0,0.0,123.11,75.37,0.521875,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,strategyqa,0.6825,majority_vote,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.38
0.77,True,0.51,0.0,0.49,0.0,0.0,205.39,71.64,0.265,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,truthfulqa_mc,0.36000000000000004,majority_vote,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,0.0,0.0,adversarial,46,two_confident_wrong_agents,0.06
0.0,True,0.5,0.0,0.5,0.5,3.5,807.05,190.35,0.25,0.0,0.0,80.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,aime2024,0.5,standard_multi_agent_debate,qwen2.5:32b,20,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,3.0,0.0375,adversarial,46,two_confident_wrong_agents,0.0
0.62,True,0.5,0.0,0.5,0.5,3.5,705.61,178.67,0.25,0.09602649006622517,29.0,302.0,0.01020408163265306,1.0,98.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,gsm8k,0.12,standard_multi_agent_debate,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.0,0.0,37.0,0.0925,adversarial,46,two_confident_wrong_agents,0.0
0.37,True,0.5,0.0,0.5,0.5,3.5,746.97,200.94,0.25,0.01818181818181818,6.0,330.0,0.02857142857142857,2.0,70.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,math500,0.13,standard_multi_agent_debate,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.1,2.0,20.0,0.05,adversarial,46,two_confident_wrong_agents,0.0
0.63,True,0.55375,0.0,0.44625,0.5,3.5,634.57,147.89,0.340625,0.018115942028985508,5.0,276.0,0.016129032258064516,2.0,124.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medmcqa,0.4075,standard_multi_agent_debate,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.2222222222222222,2.0,9.0,0.0225,adversarial,46,two_confident_wrong_agents,0.21
0.65,True,0.54375,0.0,0.45625,0.5,3.5,1002.18,189.0,0.313125,0.011111111111111112,3.0,270.0,0.023076923076923078,3.0,130.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,medqa,0.35750000000000004,standard_multi_agent_debate,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.25,2.0,8.0,0.02,adversarial,46,two_confident_wrong_agents,0.16
0.61,True,0.5175,0.0,0.4825,0.5,3.5,915.17,163.14,0.284375,0.02491103202846975,7.0,281.0,0.025210084033613446,3.0,119.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,mmlu_pro,0.2475,standard_multi_agent_debate,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.09090909090909091,1.0,11.0,0.0275,adversarial,46,two_confident_wrong_agents,0.11
0.65,True,0.66875,0.0,0.33125,0.5,3.5,543.7,133.27,0.50375,0.00749063670411985,2.0,267.0,0.022556390977443608,3.0,133.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,strategyqa,0.67,standard_multi_agent_debate,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.6,3.0,5.0,0.0125,adversarial,46,two_confident_wrong_agents,0.35
0.78,True,0.51375,0.0,0.48625,0.5,3.5,623.55,126.9,0.278125,0.00819672131147541,2.0,244.0,0.01282051282051282,2.0,156.0,outputs/a100_full_v10/configs/adversarial/qwen2_5_32b/seed_46.yaml,truthfulqa_mc,0.3825,standard_multi_agent_debate,qwen2.5:32b,100,outputs/a100_full_v10/adversarial/qwen2_5_32b/seed_46,0.6666666666666666,4.0,6.0,0.015,adversarial,46,two_confident_wrong_agents,0.08
0.15,True,0.5,0.0,0.5,0.03571428571428571,0.25,617.5,345.8,0.2760570099107889,0.0,0.0,37.0,0.0,0.0,3.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,aime2024,0.39473078529969124,cider_full,llama3.1:70b,20,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0,0.0,7.0,0.175,adversarial,42,two_confident_wrong_agents,0.0
0.37,True,0.5,0.0,0.5,0.03571428571428571,0.25,429.45,219.31,0.22311015832201864,0.03680981595092025,6.0,163.0,0.2702702702702703,10.0,37.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,gsm8k,0.16240354050292333,cider_full,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0,0.0,45.0,0.225,adversarial,42,two_confident_wrong_agents,0.0
0.21,True,0.5,0.0,0.5,0.03571428571428571,0.25,481.89,298.81,0.25956129167695907,0.011299435028248588,2.0,177.0,0.043478260869565216,1.0,23.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,math500,0.3345376541458122,cider_full,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0,0.0,39.0,0.195,adversarial,42,two_confident_wrong_agents,0.0
0.76,True,0.5375,0.0,0.4625,0.04678571428571428,0.3275,411.82,156.12,0.25696175836158636,0.0213903743315508,4.0,187.0,0.02666666666666667,2.0,75.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,medmcqa,0.3689535256301454,cider_full,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.1,1.0,10.0,0.03816793893129771,adversarial,42,two_confident_wrong_agents,0.13
0.67,True,0.5425,0.0,0.4575,0.04517857142857142,0.31625,1030.7,194.58,0.2812053671954432,0.043010752688172046,8.0,186.0,0.08955223880597014,6.0,67.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,medqa,0.3090151864127898,cider_full,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0625,1.0,16.0,0.06324110671936758,adversarial,42,two_confident_wrong_agents,0.14
0.57,True,0.48375,0.0,0.51625,0.04946428571428571,0.34625,879.46,197.87,0.25127922756799664,0.01818181818181818,4.0,220.0,0.14035087719298245,8.0,57.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,mmlu_pro,0.13636033442274634,cider_full,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.047619047619047616,1.0,21.0,0.07581227436823104,adversarial,42,two_confident_wrong_agents,0.03
0.7,True,0.60375,0.0,0.39625,0.03339285714285714,0.23375,281.95,141.77,0.3303531620542461,0.05172413793103448,6.0,116.0,0.0,0.0,71.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,strategyqa,0.4456854717426737,cider_full,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0,0.0,6.0,0.03208556149732621,adversarial,42,two_confident_wrong_agents,0.25
0.81,True,0.52125,0.0,0.47875,0.04392857142857142,0.3075,456.0,123.0,0.2222786251790759,0.017964071856287425,3.0,167.0,0.0,0.0,79.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,truthfulqa_mc,0.34559734729215746,cider_full,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.2,1.0,5.0,0.02032520325203252,adversarial,42,two_confident_wrong_agents,0.09
0.15,True,0.5,0.0,0.5,0.08392857142857142,0.5875,625.95,363.2,0.24453453532198371,0.016129032258064516,1.0,62.0,0.0,0.0,5.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,aime2024,0.3586276644758307,cider_full_tuned,llama3.1:70b,20,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0,0.0,15.0,0.22388059701492538,adversarial,42,two_confident_wrong_agents,0.0
0.36,True,0.5,0.0,0.5,0.08214285714285713,0.575,443.39,228.58,0.22554091552867878,0.031496062992125984,8.0,254.0,0.25,19.0,76.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,gsm8k,0.14992458555627344,cider_full_tuned,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0,0.0,79.0,0.23939393939393938,adversarial,42,two_confident_wrong_agents,0.0
0.21,True,0.5,0.0,0.5,0.08214285714285713,0.575,493.23,301.33,0.23065888799991704,0.01773049645390071,5.0,282.0,0.125,6.0,48.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,math500,0.2969810332397639,cider_full_tuned,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.0,0.0,82.0,0.24848484848484848,adversarial,42,two_confident_wrong_agents,0.0
0.76,True,0.53125,0.0,0.46875,0.09607142857142856,0.6725,425.57,152.61,0.25787662033175385,0.03571428571428571,8.0,224.0,0.02,3.0,150.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,medmcqa,0.3366816242413804,cider_full_tuned,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.15789473684210525,3.0,19.0,0.05080213903743316,adversarial,42,two_confident_wrong_agents,0.12
0.66,True,0.53375,0.0,0.46625,0.09303571428571429,0.65125,1041.81,189.17,0.2774203014883479,0.06926406926406926,16.0,231.0,0.07407407407407407,10.0,135.0,outputs/a100_full_v10/configs/adversarial/llama3_1_70b/seed_42.yaml,medqa,0.3050277132308864,cider_full_tuned,llama3.1:70b,100,outputs/a100_full_v10/adversarial/llama3_1_70b/seed_42,0.06451612903225806,2.0,31.0,0.08469945355191257,adversarial,42,two_confident_wrong_agents,0.14
